,Point,Latitude,Longitude,nom,code_pra
181908,7793,45.4409,2.6944,Domes,63166
181920,7795,45.44,2.8988,Domes,63166
181932,7796,45.4395,3.0011,Domes,63166
181944,7936,45.5128,2.6948,Domes,63166
181956,7937,45.5125,2.7972,Domes,63166
181968,7938,45.512,2.8996,Domes,63166
181980,7939,45.5114,3.0019,Domes,63166
181992,8077,45.5853,2.4903,Domes,63166
182004,8078,45.5851,2.5928,Domes,63166
182016,8079,45.5848,2.6953,Domes,63166
182028,8080,45.5844,2.7978,Domes,63166
182040,8081,45.584,2.9003,Domes,63166
182052,8223,45.6564,2.7984,Domes,63166
182064,8224,45.6559,2.901,Domes,63166
182076,8366,45.7284,2.799,Domes,63166
182088,8367,45.7279,2.9018,Domes,63166
182100,8509,45.8003,2.7996,Domes,63166
182520,8641,45.8713,1.6668,Haut-Limousin,23432
182532,8783,45.9426,1.5628,Haut-Limousin,23432
182544,8784,45.9432,1.6659,Haut-Limousin,23432
182556,8785,45.9438,1.7691,Haut-Limousin,23432
182568,8926,46.0146,1.5617,Haut-Limousin,23432
182580,8928,46.0158,1.7684,Haut-Limousin,23432
182592,9069,46.0865,1.5607,Haut-Limousin,23432
182772,6647,44.8656,2.4883,Bassin d Aurillac,15163
182784,6789,44.9377,2.3872,Bassin d Aurillac,15163
182796,6790,44.9376,2.4885,Bassin d Aurillac,15163
182808,6932,45.0096,2.3873,Bassin d Aurillac,15163
182820,6933,45.0095,2.4887,Bassin d Aurillac,15163
182952,15518,49.3245,3.0512,Soissonnais,2328
182964,15519,49.3238,3.1611,Soissonnais,2328
182976,15520,49.323,3.2711,Soissonnais,2328
182988,15521,49.3221,3.381,Soissonnais,2328
183000,15522,49.3211,3.491,Soissonnais,2328
183012,15523,49.3199,3.6009,Soissonnais,2328
183024,15662,49.3956,3.1623,Soissonnais,2328
183036,15663,49.3948,3.2724,Soissonnais,2328
183048,15664,49.3939,3.3825,Soissonnais,2328
183060,15665,49.3929,3.4926,Soissonnais,2328
183072,15666,49.3918,3.6027,Soissonnais,2328
183084,15667,49.3906,3.7128,Soissonnais,2328
183096,15668,49.3893,3.8228,Soissonnais,2328
183108,15805,49.4675,3.1635,Soissonnais,2328
183120,15806,49.4667,3.2737,Soissonnais,2328
183132,15807,49.4658,3.384,Soissonnais,2328
183144,15808,49.4648,3.4942,Soissonnais,2328
183156,15809,49.4637,3.6044,Soissonnais,2328
183168,15810,49.4624,3.7147,Soissonnais,2328
183180,15948,49.5393,3.1646,Soissonnais,2328
183192,15949,49.5385,3.275,Soissonnais,2328
183204,15950,49.5376,3.3854,Soissonnais,2328
183216,15951,49.5366,3.4958,Soissonnais,2328
183228,15953,49.5343,3.7166,Soissonnais,2328
183240,16092,49.6104,3.2763,Soissonnais,2328
183252,16093,49.6095,3.3869,Soissonnais,2328
183888,16956,50.0343,3.9533,Thierache,59323
183900,16957,50.0328,4.0647,Thierache,59323
183912,17096,50.1101,3.6206,Thierache,59323
183924,17097,50.1089,3.7323,Thierache,59323
183936,17098,50.1075,3.8439,Thierache,59323
183948,17099,50.1061,3.9556,Thierache,59323
183960,17100,50.1046,4.0672,Thierache,59323
183972,17101,50.1029,4.1788,Thierache,59323
183984,17243,50.1764,4.0696,Thierache,59323
183996,17387,50.2465,4.184,Thierache,59323
184248,16221,49.6843,1.7275,Entre Bray et Picardie,76048
184260,16363,49.7556,1.6157,Entre Bray et Picardie,76048
184272,16364,49.7562,1.7266,Entre Bray et Picardie,76048
184284,16504,49.8259,1.3927,Entre Bray et Picardie,76048
184296,16505,49.8267,1.5037,Entre Bray et Picardie,76048
184308,16506,49.8274,1.6147,Entre Bray et Picardie,76048
184320,16507,49.828,1.7258,Entre Bray et Picardie,76048
184332,16648,49.8985,1.5025,Entre Bray et Picardie,76048
184344,16649,49.8992,1.6137,Entre Bray et Picardie,76048
184572,6657,44.8596,3.5001,Margeride,43418
184584,6659,44.8573,3.7024,Margeride,43418
184596,6800,44.9316,3.5016,Margeride,43418
184608,6801,44.9304,3.6028,Margeride,43418
184620,6942,45.0045,3.4016,Margeride,43418
184632,6943,45.0035,3.5031,Margeride,43418
184644,6944,45.0024,3.6045,Margeride,43418
184656,7085,45.0765,3.403,Margeride,43418
184668,7227,45.1494,3.3027,Margeride,43418
184896,10253,46.6145,5.7322,Combe d Ain,39209
184908,10396,46.6864,5.7367,Combe d Ain,39209
184920,10397,46.6832,5.8412,Combe d Ain,39209
185004,13732,48.2646,-4.5131,Presqu Ile de Crozon,29102
185016,13733,48.2709,-4.4058,Presqu Ile de Crozon,29102
185076,11228,47.1668,3.0224,Bourgogne Nivernaise,58185
185088,11229,47.1661,3.128,Bourgogne Nivernaise,58185
185100,11371,47.2387,3.0234,Bourgogne Nivernaise,58185
185112,11372,47.238,3.129,Bourgogne Nivernaise,58185
185124,11513,47.3113,2.9185,Bourgogne Nivernaise,58185
185136,11514,47.3107,3.0243,Bourgogne Nivernaise,58185
185148,11515,47.31,3.1301,Bourgogne Nivernaise,58185
185160,11516,47.3092,3.2359,Bourgogne Nivernaise,58185
185172,11656,47.3832,2.9193,Bourgogne Nivernaise,58185
185184,11657,47.3826,3.0252,Bourgogne Nivernaise,58185
185196,11658,47.382,3.1312,Bourgogne Nivernaise,58185
185208,11659,47.3812,3.2371,Bourgogne Nivernaise,58185
185220,11660,47.3803,3.343,Bourgogne Nivernaise,58185
185232,11662,47.3783,3.5549,Bourgogne Nivernaise,58185
185244,11663,47.3771,3.6608,Bourgogne Nivernaise,58185
185256,11664,47.3759,3.7668,Bourgogne Nivernaise,58185
185268,11800,47.4546,3.0261,Bourgogne Nivernaise,58185
185280,11801,47.4539,3.1322,Bourgogne Nivernaise,58185
185292,11802,47.4531,3.2383,Bourgogne Nivernaise,58185
185304,11803,47.4523,3.3444,Bourgogne Nivernaise,58185
185316,11804,47.4513,3.4505,Bourgogne Nivernaise,58185
185328,11805,47.4502,3.5566,Bourgogne Nivernaise,58185
185340,11942,47.5271,2.9208,Bourgogne Nivernaise,58185
185904,11325,47.1653,-1.8335,Estuaire de la Loire,44106
185916,11465,47.2253,-2.1556,Estuaire de la Loire,44106
185928,11467,47.2333,-1.9446,Estuaire de la Loire,44106
185940,11468,47.2372,-1.8391,Estuaire de la Loire,44106
185952,11469,47.2409,-1.7336,Estuaire de la Loire,44106
185964,11607,47.293,-2.2673,Estuaire de la Loire,44106
185976,11608,47.2971,-2.1617,Estuaire de la Loire,44106
185988,11610,47.3052,-1.9504,Estuaire de la Loire,44106
186000,11611,47.309,-1.8448,Estuaire de la Loire,44106
186012,11752,47.373,-2.062,Estuaire de la Loire,44106
186024,11753,47.377,-1.9562,Estuaire de la Loire,44106
186300,7809,45.4237,4.3297,Monts du Jarez et Bassin Houiller,42168
186312,7810,45.4218,4.4319,Monts du Jarez et Bassin Houiller,42168
186324,7952,45.4956,4.3323,Monts du Jarez et Bassin Houiller,42168
186336,7953,45.4937,4.4346,Monts du Jarez et Bassin Houiller,42168
186348,7954,45.4918,4.5369,Monts du Jarez et Bassin Houiller,42168
186360,8097,45.5637,4.5397,Monts du Jarez et Bassin Houiller,42168
186516,11327,47.1727,-1.6228,Region Urbaine et Maraichere de Na,44107
186528,11328,47.1763,-1.5173,Region Urbaine et Maraichere de Na,44107
186540,11470,47.2446,-1.6281,Region Urbaine et Maraichere de Na,44107
186552,11471,47.2482,-1.5225,Region Urbaine et Maraichere de Na,44107
186660,7798,45.4381,3.2055,Limagne de Lembron et de Brioude,63427
186672,7799,45.4372,3.3077,Limagne de Lembron et de Brioude,63427
186684,7941,45.51,3.2066,Limagne de Lembron et de Brioude,63427
186696,7942,45.5092,3.309,Limagne de Lembron et de Brioude,63427
186708,8085,45.5811,3.3103,Limagne de Lembron et de Brioude,63427
186840,5947,44.4935,3.9951,Plateaux du Haut et Moyen Vivarais,7171
186852,5948,44.4919,4.0956,Plateaux du Haut et Moyen Vivarais,7171
186864,6090,44.5654,3.9973,Plateaux du Haut et Moyen Vivarais,7171
186876,6091,44.5638,4.0979,Plateaux du Haut et Moyen Vivarais,7171
186888,6092,44.5622,4.1985,Plateaux du Haut et Moyen Vivarais,7171
186900,6093,44.5604,4.2991,Plateaux du Haut et Moyen Vivarais,7171
186912,6232,44.6388,3.8986,Plateaux du Haut et Moyen Vivarais,7171
186924,6233,44.6373,3.9994,Plateaux du Haut et Moyen Vivarais,7171
186936,6234,44.6358,4.1001,Plateaux du Haut et Moyen Vivarais,7171
186948,6235,44.6341,4.2009,Plateaux du Haut et Moyen Vivarais,7171
186960,6236,44.6323,4.3016,Plateaux du Haut et Moyen Vivarais,7171
186972,6375,44.7107,3.9006,Plateaux du Haut et Moyen Vivarais,7171
186984,6376,44.7093,4.0015,Plateaux du Haut et Moyen Vivarais,7171
186996,6377,44.7077,4.1024,Plateaux du Haut et Moyen Vivarais,7171
187008,6378,44.706,4.2033,Plateaux du Haut et Moyen Vivarais,7171
187020,6379,44.7043,4.3041,Plateaux du Haut et Moyen Vivarais,7171
187032,6380,44.7024,4.405,Plateaux du Haut et Moyen Vivarais,7171
187044,6382,44.6985,4.6067,Plateaux du Haut et Moyen Vivarais,7171
187056,6383,44.6963,4.7075,Plateaux du Haut et Moyen Vivarais,7171
187068,6519,44.7812,4.0037,Plateaux du Haut et Moyen Vivarais,7171
187080,6520,44.7796,4.1047,Plateaux du Haut et Moyen Vivarais,7171
187092,6521,44.778,4.2057,Plateaux du Haut et Moyen Vivarais,7171
187104,6522,44.7762,4.3066,Plateaux du Haut et Moyen Vivarais,7171
187116,6523,44.7744,4.4076,Plateaux du Haut et Moyen Vivarais,7171
187128,6524,44.7724,4.5086,Plateaux du Haut et Moyen Vivarais,7171
187140,6525,44.7704,4.6096,Plateaux du Haut et Moyen Vivarais,7171
187152,6526,44.7683,4.7105,Plateaux du Haut et Moyen Vivarais,7171
187164,6664,44.8499,4.2081,Plateaux du Haut et Moyen Vivarais,7171
187176,6665,44.8481,4.3092,Plateaux du Haut et Moyen Vivarais,7171
187188,6666,44.8463,4.4103,Plateaux du Haut et Moyen Vivarais,7171
187200,6667,44.8443,4.5114,Plateaux du Haut et Moyen Vivarais,7171
187212,6668,44.8423,4.6125,Plateaux du Haut et Moyen Vivarais,7171
187224,6669,44.8402,4.7136,Plateaux du Haut et Moyen Vivarais,7171
187236,6808,44.9201,4.3117,Plateaux du Haut et Moyen Vivarais,7171
187248,6809,44.9182,4.413,Plateaux du Haut et Moyen Vivarais,7171
187260,6810,44.9163,4.5142,Plateaux du Haut et Moyen Vivarais,7171
187272,6811,44.9142,4.6154,Plateaux du Haut et Moyen Vivarais,7171
187284,6812,44.9121,4.7167,Plateaux du Haut et Moyen Vivarais,7171
187296,6951,44.992,4.3143,Plateaux du Haut et Moyen Vivarais,7171
187308,6953,44.9882,4.517,Plateaux du Haut et Moyen Vivarais,7171
187320,6954,44.9862,4.6184,Plateaux du Haut et Moyen Vivarais,7171
187332,6955,44.984,4.7197,Plateaux du Haut et Moyen Vivarais,7171
187344,6956,44.9818,4.8211,Plateaux du Haut et Moyen Vivarais,7171
187356,7096,45.0601,4.5198,Plateaux du Haut et Moyen Vivarais,7171
187368,7097,45.0581,4.6213,Plateaux du Haut et Moyen Vivarais,7171
187380,7098,45.0559,4.7228,Plateaux du Haut et Moyen Vivarais,7171
187392,7239,45.1321,4.5226,Plateaux du Haut et Moyen Vivarais,7171
187404,7240,45.13,4.6243,Plateaux du Haut et Moyen Vivarais,7171
187416,7241,45.1279,4.7259,Plateaux du Haut et Moyen Vivarais,7171
187428,7382,45.204,4.5255,Plateaux du Haut et Moyen Vivarais,7171
187440,7383,45.202,4.6272,Plateaux du Haut et Moyen Vivarais,7171
187452,7384,45.1998,4.729,Plateaux du Haut et Moyen Vivarais,7171
187464,7526,45.2739,4.6302,Plateaux du Haut et Moyen Vivarais,7171
187476,7527,45.2717,4.7321,Plateaux du Haut et Moyen Vivarais,7171
187488,7670,45.3437,4.7352,Plateaux du Haut et Moyen Vivarais,7171
188820,3507,43.2809,3.0745,Plaine Viticole du Bas-Languedoc,34471
188832,3508,43.2801,3.1729,Plaine Viticole du Bas-Languedoc,34471
188844,3509,43.2793,3.2713,Plaine Viticole du Bas-Languedoc,34471
188856,3650,43.3527,3.0754,Plaine Viticole du Bas-Languedoc,34471
188868,3651,43.352,3.1739,Plaine Viticole du Bas-Languedoc,34471
188880,3652,43.3512,3.2725,Plaine Viticole du Bas-Languedoc,34471
188892,3653,43.3503,3.371,Plaine Viticole du Bas-Languedoc,34471
188904,3654,43.3493,3.4695,Plaine Viticole du Bas-Languedoc,34471
188916,3655,43.3482,3.5679,Plaine Viticole du Bas-Languedoc,34471
188928,3794,43.4239,3.175,Plaine Viticole du Bas-Languedoc,34471
188940,3795,43.4231,3.2736,Plaine Viticole du Bas-Languedoc,34471
188952,3796,43.4222,3.3723,Plaine Viticole du Bas-Languedoc,34471
188964,3797,43.4212,3.4709,Plaine Viticole du Bas-Languedoc,34471
188976,3798,43.4201,3.5695,Plaine Viticole du Bas-Languedoc,34471
188988,3799,43.419,3.6681,Plaine Viticole du Bas-Languedoc,34471
189000,3939,43.4941,3.3736,Plaine Viticole du Bas-Languedoc,34471
189012,3940,43.4931,3.4723,Plaine Viticole du Bas-Languedoc,34471
189024,3942,43.4908,3.6698,Plaine Viticole du Bas-Languedoc,34471
189036,4082,43.566,3.3749,Plaine Viticole du Bas-Languedoc,34471
189048,4083,43.565,3.4737,Plaine Viticole du Bas-Languedoc,34471
189060,4084,43.5639,3.5726,Plaine Viticole du Bas-Languedoc,34471
189072,4086,43.5615,3.7703,Plaine Viticole du Bas-Languedoc,34471
189084,4087,43.5601,3.8692,Plaine Viticole du Bas-Languedoc,34471
189096,4088,43.5587,3.968,Plaine Viticole du Bas-Languedoc,34471
189108,4089,43.5571,4.0669,Plaine Viticole du Bas-Languedoc,34471
189120,4226,43.6369,3.4752,Plaine Viticole du Bas-Languedoc,34471
189132,4227,43.6358,3.5741,Plaine Viticole du Bas-Languedoc,34471
189144,4229,43.6334,3.7721,Plaine Viticole du Bas-Languedoc,34471
189156,4230,43.632,3.8711,Plaine Viticole du Bas-Languedoc,34471
189168,4231,43.6305,3.9701,Plaine Viticole du Bas-Languedoc,34471
189180,4232,43.629,4.069,Plaine Viticole du Bas-Languedoc,34471
189192,4233,43.6274,4.168,Plaine Viticole du Bas-Languedoc,34471
189204,4370,43.7077,3.5757,Plaine Viticole du Bas-Languedoc,34471
189216,4375,43.7009,4.0712,Plaine Viticole du Bas-Languedoc,34471
190044,3184,43.1006,-0.5575,Vallee du Gave d Oloron,64379
190056,3326,43.1697,-0.6593,Vallee du Gave d Oloron,64379
190068,3327,43.1724,-0.5611,Vallee du Gave d Oloron,64379
190080,3468,43.2387,-0.7613,Vallee du Gave d Oloron,64379
190092,3469,43.2415,-0.663,Vallee du Gave d Oloron,64379
190104,3610,43.3077,-0.8635,Vallee du Gave d Oloron,64379
190116,3611,43.3106,-0.7651,Vallee du Gave d Oloron,64379
190128,3753,43.3795,-0.8675,Vallee du Gave d Oloron,64379
190140,3754,43.3824,-0.769,Vallee du Gave d Oloron,64379
190152,3895,43.4484,-0.9701,Vallee du Gave d Oloron,64379
190404,3322,43.158,-1.0517,Coteaux du Pays Basque,64139
190416,3323,43.1611,-0.9536,Coteaux du Pays Basque,64139
190428,3324,43.164,-0.8555,Coteaux du Pays Basque,64139
190440,3325,43.1669,-0.7574,Coteaux du Pays Basque,64139
190452,3464,43.2267,-1.1541,Coteaux du Pays Basque,64139
190464,3465,43.2298,-1.0559,Coteaux du Pays Basque,64139
190476,3466,43.2329,-0.9577,Coteaux du Pays Basque,64139
190488,3467,43.2359,-0.8595,Coteaux du Pays Basque,64139
190500,3604,43.2885,-1.4534,Coteaux du Pays Basque,64139
190512,3606,43.2953,-1.2568,Coteaux du Pays Basque,64139
190524,3607,43.2985,-1.1585,Coteaux du Pays Basque,64139
190536,3608,43.3017,-1.0602,Coteaux du Pays Basque,64139
190548,3609,43.3047,-0.9618,Coteaux du Pays Basque,64139
190560,3746,43.3568,-1.5566,Coteaux du Pays Basque,64139
190572,3747,43.3603,-1.4582,Coteaux du Pays Basque,64139
190584,3748,43.3637,-1.3598,Coteaux du Pays Basque,64139
190596,3749,43.3671,-1.2613,Coteaux du Pays Basque,64139
190608,3750,43.3703,-1.1629,Coteaux du Pays Basque,64139
190620,3751,43.3735,-1.0644,Coteaux du Pays Basque,64139
190632,3752,43.3765,-0.966,Coteaux du Pays Basque,64139
190644,3890,43.4321,-1.4629,Coteaux du Pays Basque,64139
190656,3891,43.4356,-1.3644,Coteaux du Pays Basque,64139
190668,3892,43.4389,-1.2658,Coteaux du Pays Basque,64139
190680,3894,43.4453,-1.0687,Coteaux du Pays Basque,64139
191268,2612,42.8133,-0.5431,Montagne du Bearn,64142
191280,2613,42.8159,-0.4456,Montagne du Bearn,64142
191292,2754,42.8824,-0.6444,Montagne du Bearn,64142
191304,2755,42.8851,-0.5467,Montagne du Bearn,64142
191316,2756,42.8877,-0.4491,Montagne du Bearn,64142
191328,2757,42.8902,-0.3514,Montagne du Bearn,64142
191340,2897,42.9543,-0.6481,Montagne du Bearn,64142
191352,2898,42.9569,-0.5503,Montagne du Bearn,64142
191364,2899,42.9595,-0.4525,Montagne du Bearn,64142
191376,2900,42.962,-0.3547,Montagne du Bearn,64142
191388,3039,43.0233,-0.7497,Montagne du Bearn,64142
191400,3040,43.0261,-0.6518,Montagne du Bearn,64142
191412,3041,43.0288,-0.5539,Montagne du Bearn,64142
191424,3042,43.0313,-0.456,Montagne du Bearn,64142
191436,3043,43.0339,-0.3581,Montagne du Bearn,64142
191448,3044,43.0363,-0.2602,Montagne du Bearn,64142
191460,3182,43.0951,-0.7535,Montagne du Bearn,64142
191472,3183,43.0979,-0.6555,Montagne du Bearn,64142
191484,3185,43.1032,-0.4595,Montagne du Bearn,64142
191496,3186,43.1057,-0.3615,Montagne du Bearn,64142
191988,3036,43.0144,-1.0433,Montagne Basque,64140
192000,3037,43.0175,-0.9454,Montagne Basque,64140
192012,3038,43.0204,-0.8475,Montagne Basque,64140
192024,3175,43.0731,-1.4392,Montagne Basque,64140
192036,3177,43.0799,-1.2434,Montagne Basque,64140
192048,3178,43.0831,-1.1454,Montagne Basque,64140
192060,3179,43.0862,-1.0475,Montagne Basque,64140
192072,3180,43.0893,-0.9495,Montagne Basque,64140
192084,3181,43.0922,-0.8515,Montagne Basque,64140
192096,3319,43.1483,-1.3459,Montagne Basque,64140
192108,3320,43.1517,-1.2479,Montagne Basque,64140
192120,3321,43.1549,-1.1498,Montagne Basque,64140
192132,3462,43.2201,-1.3505,Montagne Basque,64140
192144,3463,43.2235,-1.2523,Montagne Basque,64140
192156,3605,43.2919,-1.3551,Montagne Basque,64140
192528,3912,43.4868,0.7072,Coteaux du Gers,32385
192540,4055,43.5586,0.7051,Coteaux du Gers,32385
192552,4056,43.5601,0.804,Coteaux du Gers,32385
192564,4057,43.5614,0.9028,Coteaux du Gers,32385
192576,4058,43.5627,1.0017,Coteaux du Gers,32385
192588,4059,43.5639,1.1006,Coteaux du Gers,32385
192600,4199,43.632,0.802,Coteaux du Gers,32385
192612,4200,43.6333,0.901,Coteaux du Gers,32385
192624,4201,43.6346,1.0,Coteaux du Gers,32385
192636,4202,43.6358,1.099,Coteaux du Gers,32385
192648,4342,43.7039,0.8001,Coteaux du Gers,32385
192660,4344,43.7065,0.9983,Coteaux du Gers,32385
192672,4486,43.7771,0.8974,Coteaux du Gers,32385
192996,5354,44.2173,1.8865,Rouergue et Bas-Quercy,82397
193032,6393,44.67,5.7153,Bochaine,26461
193068,14936,49.0385,1.9538,Vexin,95330
193080,15077,49.1094,1.7343,Vexin,95330
193092,15078,49.1099,1.8438,Vexin,95330
193104,15079,49.1103,1.9533,Vexin,95330
193116,15080,49.1106,2.0628,Vexin,95330
193128,15081,49.1108,2.1723,Vexin,95330
193140,15220,49.1813,1.7334,Vexin,95330
193152,15223,49.1825,2.0624,Vexin,95330
193356,9119,46.0037,6.7284,Giffre,74223
193368,9261,46.0796,6.6309,Giffre,74223
193380,9262,46.0756,6.7342,Giffre,74223
193392,9263,46.0715,6.8374,Giffre,74223
193404,9402,46.1591,6.4297,Giffre,74223
193416,9403,46.1553,6.5331,Giffre,74223
193572,12810,47.9485,3.9965,Champagne Humide,10318
193584,12952,48.0219,3.8915,Champagne Humide,10318
193596,12953,48.0205,3.9987,Champagne Humide,10318
193608,12954,48.0189,4.106,Champagne Humide,10318
193620,13097,48.0908,4.1084,Champagne Humide,10318
193632,13098,48.0891,4.2157,Champagne Humide,10318
193644,13240,48.1627,4.1108,Champagne Humide,10318
193656,13241,48.1611,4.2183,Champagne Humide,10318
193668,13385,48.2312,4.3285,Champagne Humide,10318
193680,13386,48.2293,4.4361,Champagne Humide,10318
193692,13528,48.3031,4.3312,Champagne Humide,10318
193704,13529,48.3012,4.439,Champagne Humide,10318
193716,13530,48.2993,4.5468,Champagne Humide,10318
193728,13671,48.375,4.334,Champagne Humide,10318
193740,13674,48.3691,4.6577,Champagne Humide,10318
193752,13959,48.5149,4.5559,Champagne Humide,10318
193764,13960,48.5129,4.6641,Champagne Humide,10318
194184,14530,48.8045,4.4594,Vallee de la Marne,51016
194196,14673,48.8763,4.4623,Vallee de la Marne,51016
194208,14815,48.9501,4.3561,Vallee de la Marne,51016
194220,14955,49.0271,4.0311,Vallee de la Marne,51016
194232,14956,49.0255,4.1404,Vallee de la Marne,51016
194244,14957,49.0238,4.2497,Vallee de la Marne,51016
194256,15095,49.1031,3.7051,Vallee de la Marne,51016
194436,12680,47.8486,5.3835,Bassigny-Chatenois,52310
194448,12822,47.9233,5.2807,Bassigny-Chatenois,52310
194460,12823,47.9205,5.3876,Bassigny-Chatenois,52310
194472,12824,47.9177,5.4946,Bassigny-Chatenois,52310
194484,12967,47.9896,5.4989,Bassigny-Chatenois,52310
194496,12968,47.9866,5.606,Bassigny-Chatenois,52310
194508,13110,48.0614,5.5032,Bassigny-Chatenois,52310
194520,13111,48.0585,5.6104,Bassigny-Chatenois,52310
194532,13112,48.0555,5.7176,Bassigny-Chatenois,52310
194544,13253,48.1333,5.5075,Bassigny-Chatenois,52310
